Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	07	08	09	10	11	12
36910263..36910578	NC_007124.7	36910263	36910578		trim9	trim9	No description	-	allgene	overlapping	0	0.5747126936912537	0.8974359631538391	0.946969747543335	1.1691542863845825	1.186868667602539	1.8181818723678589
37288935..37288986	NC_007124.7	37288935	37288986		gphb5	gphb5	No description	+	allgene	overlapping	0	46.875	87.5	64.4179916381836	66.29629516601562	100.0	5.462963104248047
40334967..40335018	NC_007124.7	40334967	40335018		slc25a28	slc25a28	No description	+	allgene	overlapping	0	0.0	0.0	0.0	2.6315789222717285	0.0	0.0
45159077..45159245	NC_007124.7	45159077	45159245		null					Not found	0	0.4273504614830017	0.2777777910232544	0.3086419999599457	0.6060606241226196	0.0	0.0
49744..49829	NC_007125.7	49744	49829		otop1	otop1	No description	+	allgene	overlapping	0	4.9242424964904785	0.0	0.0	0.0	0.0	0.0
49920..50064	NC_007125.7	49920	50064		otop1	otop1	No description	+	allgene	overlapping	0	1.0185185670852661	0.9259259700775146	1.388888955116272	2.0833332538604736	0.0	0.625
103881..103951	NC_007125.7	103881	103951		gpc2	gpc2	No description	+	allgene	downstream	72	0.0	0.0	2.3809523582458496	0.0	0.0	0.0
104078..104182	NC_007125.7	104078	104182		gpc2	gpc2	No description	+	allgene	overlapping	0	1.4492754936218262	0.0	1.4492754936218262	0.0	5.55555534362793	0.6896551847457886
214426..214494	NC_007125.7	214426	214494		nkx3.2	nkx3.2	No description	-	allgene	overlapping	0	1.7361111640930176	0.0	0.0	5.4347825050354	1.25	2.430555582046509
763717..763800	NC_007125.7	763717	763800		trim35-27	trim35-27	No description	-	allgene	overlapping	0	1.4492754936218262	3.6231884956359863	0.0	4.901960849761963	1.5625	0.0
790632..790894	NC_007125.7	790632	790894		adra2da	adra2da	No description	+	allgene	overlapping	0	0.37037038803100586	0.0	0.36231887340545654	1.1363636255264282	0.0	0.7936508655548096
790945..791248	NC_007125.7	790945	791248		adra2da	adra2da	No description	+	allgene	overlapping	0	1.08695650100708	2.0833334922790527	2.265625	0.0	0.761904776096344	0.5291005969047546
1098343..1098489	NC_007125.7	1098343	1098489		slc16a2	slc16a2	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	1.7857142686843872	2.0
1098565..1098640	NC_007125.7	1098565	1098640		slc16a2	slc16a2	No description	-	allgene	overlapping	0	0.0	0.0	1.1764706373214722	1.5625	0.0	0.0
2162695..2162867	NC_007125.7	2162695	2162867		pcdh2aa1	pcdh2aa1	No description	-	allgene	overlapping	0	0.0	0.6451612710952759	1.3333334922790527	0.9259259700775146	0.0	0.0
2399189..2399346	NC_007125.7	2399189	2399346		si:ch73-233f7.1	si:ch73-233f7.1	No description	-	allgene	overlapping	0	0.9803922176361084	0.4629629850387573	1.2731481790542603	0.0	1.777777910232544	3.3333332538604736
2399450..2399502	NC_007125.7	2399450	2399502		si:ch73-233f7.1	si:ch73-233f7.1	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
7306264..7306336	NC_007125.7	7306264	7306336		stox2b	stox2b	No description	-	allgene	overlapping	0	3.846153736114502	0.0	2.222222328186035	0.0	0.0	0.0
7306394..7306587	NC_007125.7	7306394	7306587		stox2b	stox2b	No description	-	allgene	overlapping	0	1.1111111640930176	0.0	0.8503401875495911	0.4878048896789551	0.813008189201355	0.5813953280448914
7892056..7892284	NC_007125.7	7892056	7892284		ube2d2	ube2d2	No description	+	allgene	overlapping	0	0.6097561120986938	0.4878048896789551	2.0993032455444336	2.3504273891448975	0.0	0.78125
7931866..7932014	NC_007125.7	7931866	7932014		cxxc5b	cxxc5b	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	3.3333332538604736
7974865..7975096	NC_007125.7	7974865	7975096		null					Not found	0	0.9615384340286255	0.42553192377090454	0.0	0.8012820482254028	0.0	0.9615384340286255
24278213..24278285	NC_007125.7	24278213	24278285		hnrnpa0a	hnrnpa0a	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	2.3333334922790527	0.0
24278354..24278438	NC_007125.7	24278354	24278438		hnrnpa0a	hnrnpa0a	No description	+	allgene	overlapping	0	3.0303032398223877	0.0	0.0	2.222222328186035	0.0	0.0
26704182..26704304	NC_007125.7	26704182	26704304		neurog1	neurog1	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	1.1904762983322144
26704372..26704507	NC_007125.7	26704372	26704507		neurog1	neurog1	No description	-	allgene	overlapping	0	0.0	0.0	1.0752688646316528	0.0	0.0	1.1494253873825073
38849685..38849802	NC_007125.7	38849685	38849802		hnrnpa0l	hnrnpa0l	No description	+	allgene	overlapping	0	0.800000011920929	0.0	0.0	0.800000011920929	2.0	2.0833332538604736
42999338..42999535	NC_007125.7	42999338	42999535		pcdh10b	pcdh10b	No description	-	allgene	overlapping	0	1.2333333492279053	0.0	0.0	0.5102040767669678	0.0	1.25
46305423..46305515	NC_007125.7	46305423	46305515		crybb1l1	crybb1l1	No description	-	allgene	overlapping	0	0.0	2.5	0.0	2.777777671813965	0.0	0.0
46441870..46442006	NC_007125.7	46441870	46442006		fgfbp1a	fgfbp1a	No description	-	allgene	overlapping	0	2.3809523582458496	0.0	0.5555555820465088	0.5882353186607361	5.555555820465088	2.6881721019744873
49917625..49917823	NC_007125.7	49917625	49917823		null					Not found	0	0.4166666567325592	1.3405797481536865	1.1904762983322144	0.0	0.7482993602752686	3.658536672592163
52409200..52409634	NC_007125.7	52409200	52409634		noa1	noa1	No description	+	allgene	overlapping	0	0.7352941036224365	0.9285714030265808	0.3720238208770752	0.2777777910232544	2.736318349838257	1.5384615659713745
1651261..1651326	NC_007126.7	1651261	1651326		ppm1lb	ppm1lb	No description	-	allgene	overlapping	0	1.1363636255264282	1.754386067390442	1.8181818723678589	3.409090995788574	0.0	5.208333492279053
8394924..8395049	NC_007126.7	8394924	8395049		tmem160	tmem160	No description	+	allgene	overlapping	0	1.6666667461395264	1.3580247163772583	0.3663003742694855	2.2058823108673096	0.0	0.6666666865348816
8399384..8399515	NC_007126.7	8399384	8399515		tmem160	tmem160	No description	+	allgene	overlapping	0	81.59722137451172	42.5	20.21825408935547	89.29606628417969	85.97222137451172	77.19298553466797
11693532..11693800	NC_007126.7	11693532	11693800		strn4	strn4	No description	+	allgene	overlapping	0	0.6802721619606018	2.0833332538604736	0.6060606241226196	0.6410256624221802	0.0	0.0
13985683..13985782	NC_007126.7	13985683	13985782		zgc:162730	zgc:162730	No description	+	allgene	overlapping	0	7.843137264251709	3.2608695030212402	0.0	3.2608695030212402	4.385964870452881	1.9607844352722168
17392200..17392290	NC_007126.7	17392200	17392290		null					Not found	0	65.4385986328125	3.2407407760620117	4.51127815246582	53.57143020629883	23.076923370361328	8.333333015441895
23780276..23780424	NC_007126.7	23780276	23780424		rad1	rad1	No description	-	allgene	upstream	75	0.0	0.0	4.166666507720947	4.838709831237793	0.0	1.0752688646316528
24746544..24746612	NC_007126.7	24746544	24746612		ywhae1	ywhae1	No description	+	allgene	overlapping	0	2.5641026496887207	0.0	0.7142857313156128	1.0989011526107788	0.0	0.0
26933327..26933617	NC_007126.7	26933327	26933617		ppm1da	ppm1da	No description	+	allgene	overlapping	0	0.4237288236618042	2.4509804248809814	0.0	1.3207547664642334	0.7246377468109131	1.470588207244873
29081916..29081972	NC_007126.7	29081916	29081972		null					Not found	0	0.0	0.0	50.53571319580078	0.0	0.0	2.777777671813965
38859240..38859375	NC_007126.7	38859240	38859375		robo2	robo2	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.9523809552192688	0.0	0.0
42230532..42230583	NC_007126.7	42230532	42230583		LOC110437922	LOC110437922	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	11.666666984558105	0.0
42230650..42230957	NC_007126.7	42230650	42230957		LOC110437922	LOC110437922	No description	-	allgene	overlapping	0	0.0	1.2962963581085205	0.33898305892944336	0.5464481115341187	3.7234041690826416	0.0
42995175..42995348	NC_007126.7	42995175	42995348		acsl3a	acsl3a	No description	+	allgene	overlapping	0	0.28011205792427063	0.0	0.40816327929496765	4.166666507720947	0.6802721619606018	3.0303030014038086
47497970..47498155	NC_007126.7	47497970	47498155		inppl1a	inppl1a	No description	-	allgene	overlapping	0	0.566893458366394	0.7092199325561523	1.4184398651123047	0.0	3.252032518386841	0.0
813837..813954	NC_007127.7	813837	813954		irx1a	irx1a	No description	+	allgene	overlapping	0	3.9215686321258545	0.3861004114151001	0.5714285969734192	0.9009009599685669	1.5625	0.0
2506240..2506392	NC_007127.7	2506240	2506392		LOC110437964	LOC110437964	No description	+	allgene	overlapping	0	0.0	3.2828283309936523	0.0	0.5405405163764954	0.0	0.0
2506453..2506511	NC_007127.7	2506453	2506511		LOC110437964	LOC110437964	No description	+	allgene	overlapping	0	0.0	5.263157844543457	2.067669153213501	7.692307472229004	1.5625	0.0
11029539..11029629	NC_007127.7	11029539	11029629		erfl3	erfl3	No description	+	allgene	downstream	92	0.0	0.0	0.6172839999198914	2.0833332538604736	0.0	1.923076868057251
12730400..12730681	NC_007127.7	12730400	12730681		epn1	epn1	No description	+	allgene	overlapping	0	0.9259259700775146	0.0	0.0	0.0	0.0	2.17391300201416
13388880..13388961	NC_007127.7	13388880	13388961		LOC100149482	LOC100149482	No description	-	allgene	downstream	81	0.0	3.846153736114502	1.8518518209457397	0.0	1.4492754936218262	1.1363636255264282
15262725..15262812	NC_007127.7	15262725	15262812		sntb1	sntb1	No description	-	allgene	overlapping	0	0.0	3.125	0.0	0.0	0.0	3.125
17743720..17743888	NC_007127.7	17743720	17743888		null					Not found	0	20.0	87.96296691894531	75.9259262084961	100.0	89.35185241699219	88.88888549804688
22618405..22618652	NC_007127.7	22618405	22618652		chrnb2b	chrnb2b	No description	+	allgene	overlapping	0	2.1317830085754395	2.3809523582458496	1.4455783367156982	1.52173912525177	0.0	3.0303030014038086
26601262..26601526	NC_007127.7	26601262	26601526		epb41l4b	epb41l4b	No description	+	allgene	overlapping	0	0.4385964870452881	4.236111164093018	0.5527211427688599	1.1904762983322144	0.6535947918891907	1.388888955116272
31469464..31470435	NC_007127.7	31469464	31470435		si:ch211-251p5.5	si:ch211-251p5.5	No description	-	allgene	overlapping	0	26.38888931274414	35.36482238769531	8.441558837890625	22.26521110534668	38.030303955078125	34.84848403930664
32446442..32446642	NC_007127.7	32446442	32446642		null					Not found	0	48.57143020629883	63.46154022216797	58.181819915771484	98.57142639160156	99.12281036376953	92.22222137451172
33593704..33593844	NC_007127.7	33593704	33593844		pou3f1	pou3f1	No description	+	allgene	overlapping	0	1.0057471990585327	0.0	2.2413792610168457	2.2988507747650146	2.799999952316284	0.9259259104728699
40954706..40954835	NC_007127.7	40954706	40954835		gbp	gbp	No description	+	allgene	overlapping	0	0.9266409277915955	0.9259259700775146	0.9909909963607788	0.5555555820465088	3.472222328186035	0.0
42151714..42151836	NC_007127.7	42151714	42151836		dyrk1b	dyrk1b	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.9259259104728699	2.160493850708008	0.0
44542419..44542594	NC_007127.7	44542419	44542594		rims2a	rims2a	No description	-	allgene	overlapping	0	0.0	0.0	1.7948718070983887	0.0	0.0	0.0
45693529..45693601	NC_007127.7	45693529	45693601		smg5	smg5	No description	+	allgene	overlapping	0	2.2727272510528564	0.0	1.1111111640930176	0.0	1.5151516199111938	0.0
48616320..48616521	NC_007127.7	48616320	48616521		pbx2	pbx2	No description	+	allgene	overlapping	0	1.9736841917037964	2.702702760696411	0.45045047998428345	2.4509804248809814	0.0	0.0
50006871..50007238	NC_007127.7	50006871	50007238		ube2e2	ube2e2	No description	+	allgene	overlapping	0	0.0	0.4000000059604645	0.3125	0.8465608954429626	0.8101851940155029	0.0
53918477..53919027	NC_007127.7	53918477	53919027		fzd1	fzd1	No description	-	allgene	overlapping	0	1.2681763172149658	1.6369048357009888	1.6812865734100342	0.5791505575180054	0.6349206566810608	0.0
54795919..54796037	NC_007127.7	54795919	54796037		fzd6	fzd6	No description	+	allgene	overlapping	0	74.1025619506836	73.55555725097656	59.09090805053711	100.0	65.01831817626953	87.5
680960..681050	NC_007128.7	680960	681050		fancm	fancm	No description	+	allgene	overlapping	0	0.0	2.5	1.5873017311096191	0.0	5.55555534362793	0.0
681101..681170	NC_007128.7	681101	681170		fancm	fancm	No description	+	allgene	overlapping	0	0.6666667461395264	0.0	2.133333444595337	4.0	0.0	0.0
3391159..3391252	NC_007128.7	3391159	3391252		sntg2	sntg2	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
6382495..6382547	NC_007128.7	6382495	6382547		LOC796202	LOC796202	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
9310111..9310354	NC_007128.7	9310111	9310354		npas3	npas3	No description	+	allgene	overlapping	0	1.470588207244873	0.4545454680919647	1.7094017267227173	0.0	0.0	0.0
11329293..11329424	NC_007128.7	11329293	11329424		si:ch211-185a18.2	si:ch211-185a18.2	No description	-	allgene	overlapping	0	0.0	5.128205299377441	0.5882353186607361	0.6578947305679321	2.2727272510528564	0.9803922176361084
11329488..11329550	NC_007128.7	11329488	11329550		si:ch211-185a18.2	si:ch211-185a18.2	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
11329642..11329761	NC_007128.7	11329642	11329761		si:ch211-185a18.2	si:ch211-185a18.2	No description	-	allgene	overlapping	0	1.388888955116272	1.2820513248443604	0.6172839999198914	0.0	1.7857142686843872	0.0
20430310..20430473	NC_007128.7	20430310	20430473		si:ch211-207n2.8	si:ch211-207n2.8	No description	-	allgene	overlapping	0	1.2195122241973877	1.2195122241973877	0.6097561120986938	2.8455286026000977	0.0	0.0
23894046..23894163	NC_007128.7	23894046	23894163		pdzd8	pdzd8	No description	-	allgene	overlapping	0	1.470588207244873	0.0	2.941176414489746	0.0	0.0	0.0
24878640..24878783	NC_007128.7	24878640	24878783		zbtb8a	zbtb8a	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
25414565..25414675	NC_007128.7	25414565	25414675		tdh2	tdh2	No description	+	allgene	overlapping	0	2.5362319946289062	0.0	0.0	4.34782600402832	0.0	0.0
25544372..25544494	NC_007128.7	25544372	25544494		aim1a	aim1a	No description	+	allgene	overlapping	0	9.611529350280762	30.55555534362793	14.824562072753906	13.774510383605957	60.614036560058594	82.89215850830078
25590164..25590356	NC_007128.7	25590164	25590356		iars2	iars2	No description	+	allgene	overlapping	0	0.9259259700775146	2.857142925262451	0.0	3.43137264251709	0.0	0.0
29277090..29277162	NC_007128.7	29277090	29277162		ankrd9	ankrd9	No description	+	allgene	overlapping	0	2.25	1.6666667461395264	6.349206447601318	0.0	0.0	0.0
34631517..34631622	NC_007128.7	34631517	34631622		null					Not found	0	54.803314208984375	55.460662841796875	31.428571701049805	62.5	100.0	100.0
37649029..37649159	NC_007128.7	37649029	37649159		tmem229b	tmem229b	No description	+	allgene	overlapping	0	97.40259552001953	58.33333206176758	51.47058868408203	29.64285659790039	48.0	100.0
38243217..38243385	NC_007128.7	38243217	38243385		pax9	pax9	No description	-	allgene	overlapping	0	0.5555555820465088	3.225806474685669	2.0	1.1494253873825073	0.0	0.0
41464628..41464751	NC_007128.7	41464628	41464751		insm1b	insm1b	No description	+	allgene	overlapping	0	0.0	0.0	0.0	7.692307472229004	12.5	0.0
42878988..42879040	NC_007128.7	42878988	42879040		null					Not found	0	3.125	0.0	96.875	84.67262268066406	55.35714340209961	18.05555534362793
43286796..43287011	NC_007128.7	43286796	43287011		si:dkey-1f12.3	si:dkey-1f12.3	No description	-	allgene	overlapping	0	0.4761904776096344	0.0	0.9803922176361084	0.5	0.0	0.0
43663847..43663931	NC_007128.7	43663847	43663931		egr2a	egr2a	No description	-	allgene	overlapping	0	3.846153736114502	0.0	0.0	0.0	2.3809525966644287	1.6666666269302368
43664012..43664109	NC_007128.7	43664012	43664109		egr2a	egr2a	No description	-	allgene	overlapping	0	0.0	0.0	0.9523810148239136	0.0	0.0	0.9523810148239136
45413421..45413556	NC_007128.7	45413421	45413556		ezra	ezra	No description	+	allgene	downstream	78	0.0	0.0	0.0	0.0	0.0	0.0
52676304..52676456	NC_007128.7	52676304	52676456		null					Not found	0	0.7142857313156128	0.0	1.9444445371627808	0.0	2.941176414489746	1.6129032373428345
493768..493898	NC_007129.7	493768	493898		wtip	wtip	No description	-	allgene	overlapping	0	0.0	0.0	2.941176414489746	0.0	1.0752688646316528	0.7575757503509521
1235141..1235297	NC_007129.7	1235141	1235297		LOC110438076	LOC110438076	No description	+	allgene	overlapping	0	98.07691955566406	100.0	93.33333587646484	58.333335876464844	67.77777862548828	39.66666793823242
1235372..1235508	NC_007129.7	1235372	1235508		LOC110438076	LOC110438076	No description	+	allgene	overlapping	0	97.77777862548828	93.75	96.16666412353516	33.238853454589844	62.5	57.16666793823242
5248132..5248241	NC_007129.7	5248132	5248241		myef2	myef2	No description	-	allgene	overlapping	0	0.0	3.846153736114502	0.0	0.0	0.0	0.0
5571771..5571877	NC_007129.7	5571771	5571877		null					Not found	0	0.0	9.545454978942871	0.5681818127632141	44.090911865234375	58.94736862182617	25.000001907348633
5917634..5917824	NC_007129.7	5917634	5917824		glg1b	glg1b	No description	+	allgene	overlapping	0	0.0	0.0	0.6944444179534912	1.1627906560897827	0.0	3.125
6476751..6477040	NC_007129.7	6476751	6477040		iqsec3b	iqsec3b	No description	-	allgene	overlapping	0	0.5208333134651184	2.3809523582458496	0.8997253179550171	0.48076921701431274	0.0	0.694444477558136
8993420..8993536	NC_007129.7	8993420	8993536		LOC565175	LOC565175	No description	+	allgene	overlapping	0	94.44444274902344	97.5	88.88888549804688	90.0	93.75	91.11111450195312
18904255..18904349	NC_007129.7	18904255	18904349		null					Not found	0	0.0	4.166666507720947	2.0833332538604736	2.0833332538604736	23.724491119384766	50.0
29403397..29403524	NC_007129.7	29403397	29403524		mafa	mafa	No description	+	allgene	overlapping	0	1.7857142686843872	0.0	0.5555555820465088	0.0	0.0	2.5862069129943848
29403595..29403710	NC_007129.7	29403595	29403710		mafa	mafa	No description	+	allgene	overlapping	0	1.25	0.0	0.0	0.0	1.6666667461395264	0.0
38755267..38755491	NC_007129.7	38755267	38755491		onecut1	onecut1	No description	+	allgene	overlapping	0	3.3197834491729736	2.4390244483947754	1.6805555820465088	2.4390246868133545	1.2195122241973877	0.7142857313156128
38759868..38759958	NC_007129.7	38759868	38759958		onecut1	onecut1	No description	+	allgene	overlapping	0	92.85713958740234	0.0	22.22222328186035	57.57575988769531	100.0	6.666666507720947
46369223..46369302	NC_007129.7	46369223	46369302		irf2bp1	irf2bp1	No description	-	allgene	overlapping	0	0.0	0.0	1.0	0.0	0.0	0.0
46477385..46477545	NC_007129.7	46477385	46477545		sphkap	sphkap	No description	-	allgene	overlapping	0	1.6129032373428345	0.0	2.6881721019744873	0.0	0.0	0.0
46932656..46932791	NC_007129.7	46932656	46932791		gramd1bb	gramd1bb	No description	-	allgene	overlapping	0	89.58333587646484	91.11111450195312	94.0740737915039	100.0	72.22222137451172	66.66666412353516
48951182..48951420	NC_007129.7	48951182	48951420		LOC100002134	LOC100002134	No description	+	allgene	overlapping	0	2.0833332538604736	0.0	0.0	0.0	1.7241379022598267	2.777777910232544
50903631..50903715	NC_007129.7	50903631	50903715		reln	reln	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
82510..82566	NC_007130.7	82510	82566		hnrnpr	hnrnpr	No description	-	allgene	downstream	13	0.0	0.0	0.0	3.9682540893554688	4.166666507720947	0.0
222603..223014	NC_007130.7	222603	223014		syngap1a	syngap1a	No description	+	allgene	overlapping	0	0.5376344323158264	0.15723271667957306	1.574074149131775	0.9450172185897827	1.25	0.6666667461395264
240301..240580	NC_007130.7	240301	240580		syngap1a	syngap1a	No description	+	allgene	overlapping	0	1.0964913368225098	1.7324562072753906	1.1434450149536133	2.1794872283935547	0.0	0.0
348954..349329	NC_007130.7	348954	349329		mcl1a	mcl1a	No description	+	allgene	overlapping	0	0.5263158082962036	0.0	1.3777778148651123	1.0416667461395264	5.833333492279053	0.9459459185600281
866310..866682	NC_007130.7	866310	866682		eomesa	eomesa	No description	-	allgene	overlapping	0	2.0833332538604736	0.6613757014274597	0.4240052402019501	0.35211268067359924	0.0	0.9259259700775146
935505..935700	NC_007130.7	935505	935700		rnf5	rnf5	No description	+	allgene	overlapping	0	2.884615421295166	0.37735849618911743	0.9433962106704712	0.7861635684967041	2.358490467071533	2.222222328186035
977978..978131	NC_007130.7	977978	978131		slc44a4	slc44a4	No description	-	allgene	overlapping	0	0.0	2.5641026496887207	0.0	0.0	0.0	0.0
1459854..1460141	NC_007130.7	1459854	1460141		trpn1	trpn1	No description	+	allgene	overlapping	0	6.899399757385254	92.56756591796875	0.4901961088180542	52.49299621582031	14.603175163269043	96.57142639160156
1960869..1961034	NC_007130.7	1960869	1961034		mturn	mturn	No description	-	allgene	overlapping	0	0.0	0.8064516186714172	1.8049155473709106	0.0	1.95652174949646	0.0
2316446..2316629	NC_007130.7	2316446	2316629		sp8a	sp8a	No description	-	allgene	overlapping	0	0.0	0.0	1.0416667461395264	0.5555555820465088	0.0	0.0
8612840..8613032	NC_007130.7	8612840	8613032		snx27a	snx27a	No description	+	allgene	overlapping	0	0.43478259444236755	0.0	0.36231887340545654	0.0	0.0	0.8333333134651184
11846682..11846784	NC_007130.7	11846682	11846784		ctdp1	ctdp1	No description	-	allgene	overlapping	0	2.5	0.0	1.594202995300293	0.0	0.0	0.0
17109296..17109353	NC_007130.7	17109296	17109353		null					Not found	0	3.8380954265594482	2.8985509872436523	0.0	7.6666669845581055	43.19444274902344	11.538461685180664
21422091..21422374	NC_007130.7	21422091	21422374		null					Not found	0	0.0	100.0	3.3333334922790527	0.0	99.19999694824219	54.411766052246094
24678011..24678114	NC_007130.7	24678011	24678114		si:dkeyp-92c9.3	si:dkeyp-92c9.3	No description	-	allgene	overlapping	0	0.0	8.088234901428223	1.6666666269302368	2.3809525966644287	1.4005603790283203	16.42156982421875
28788113..28788402	NC_007130.7	28788113	28788402		sox4a	sox4a	No description	-	allgene	overlapping	0	1.4761905670166016	0.4897959232330322	0.6901311874389648	1.5700483322143555	0.78125	0.0
31802263..31802380	NC_007130.7	31802263	31802380		hey1	hey1	No description	-	allgene	overlapping	0	1.8518519401550293	0.0	0.0	1.754386067390442	0.0	0.0
31802433..31802520	NC_007130.7	31802433	31802520		hey1	hey1	No description	-	allgene	downstream	158	1.1363636255264282	0.0	0.6172839999198914	0.0	3.0864198207855225	0.9259259104728699
42847399..42847458	NC_007130.7	42847399	42847458		pdcd6ip	pdcd6ip	No description	+	allgene	overlapping	0	2.3809525966644287	0.0	0.0	0.0	0.0	0.0
43018253..43018427	NC_007130.7	43018253	43018427		nkain1	nkain1	No description	+	allgene	overlapping	0	0.6190476417541504	0.6666667461395264	1.4583333730697632	0.0	1.25	0.0
44039991..44040161	NC_007130.7	44039991	44040161		lrrc14b	lrrc14b	No description	+	allgene	overlapping	0	86.37255096435547	0.0	100.0	60.41666793823242	4.017857074737549	0.0
48390850..48391408	NC_007130.7	48390850	48391408		si:ch73-359m17.2	si:ch73-359m17.2	No description	-	allgene	overlapping	0	0.5691056847572327	0.8503401875495911	0.6250000596046448	0.5303030610084534	0.0	0.39603960514068604
182545..182680	NC_007131.7	182545	182680		si:ch211-241j12.4	si:ch211-241j12.4	No description	-	allgene	overlapping	0	0.0	0.0	0.4926108717918396	0.0	0.0	3.4482758045196533
1763986..1764040	NC_007131.7	1763986	1764040		null					Not found	0	1.4492754936218262	0.0	0.0	1.4492754936218262	0.0	0.0
2411069..2411137	NC_007131.7	2411069	2411137		wu:fi46h04	wu:fi46h04	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
12829441..12829515	NC_007131.7	12829441	12829515		null					Not found	0	32.551021575927734	58.333335876464844	37.69231033325195	58.382938385009766	60.71428680419922	78.33333587646484
13894255..13894664	NC_007131.7	13894255	13894664		slc30a1a	slc30a1a	No description	+	allgene	overlapping	0	0.4273504614830017	0.5625	0.8835341930389404	0.2976190447807312	0.0	0.25974026322364807
13894724..13894821	NC_007131.7	13894724	13894821		slc30a1a	slc30a1a	No description	+	allgene	overlapping	0	1.1111111640930176	2.4206349849700928	0.5376344323158264	0.0	0.0	0.0
16403422..16403532	NC_007131.7	16403422	16403532		null					Not found	0	0.0	0.0	1.5	0.0	2.0833334922790527	0.0
17740067..17740123	NC_007131.7	17740067	17740123		cdh2	cdh2	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
17740209..17740270	NC_007131.7	17740209	17740270		cdh2	cdh2	No description	+	allgene	overlapping	0	0.0	0.0	1.923076868057251	0.0	0.0	0.0
20312079..20312265	NC_007131.7	20312079	20312265		si:ch211-212g7.6	si:ch211-212g7.6	No description	-	allgene	overlapping	0	2.4358973503112793	0.5	0.0	1.3157894611358643	3.125	0.813008189201355
20485215..20485406	NC_007131.7	20485215	20485406		six4b	six4b	No description	+	allgene	overlapping	0	0.0	2.3333332538604736	0.0	2.6041667461395264	0.6666666865348816	0.0
23438812..23438865	NC_007131.7	23438812	23438865		slc10a4	slc10a4	No description	-	allgene	overlapping	0	5.0	0.0	0.0	3.0303032398223877	0.0	0.0
23438917..23439016	NC_007131.7	23438917	23439016		slc10a4	slc10a4	No description	-	allgene	overlapping	0	0.0	2.3809525966644287	0.0	0.0	0.0	0.0
34733381..34733651	NC_007131.7	34733381	34733651		pnocb	pnocb	No description	+	allgene	overlapping	0	29.166667938232422	93.33333587646484	2.465277910232544	54.484127044677734	5.0724639892578125	29.20819664001465
36107024..36107109	NC_007131.7	36107024	36107109		ptchd4	ptchd4	No description	-	allgene	overlapping	0	0.6211180686950684	0.8695651888847351	0.0	0.0	1.5873017311096191	0.0
38032400..38032501	NC_007131.7	38032400	38032501		galnt14	galnt14	No description	+	allgene	overlapping	0	0.0	0.0	0.0	1.2345679998397827	0.0	0.0
41549350..41549457	NC_007131.7	41549350	41549457		fam184a	fam184a	No description	+	allgene	overlapping	0	0.4166666567325592	0.8064516186714172	0.5208333134651184	1.1111111640930176	0.0	3.7037036418914795
46533927..46534147	NC_007131.7	46533927	46534147		eif2b2	eif2b2	No description	-	allgene	overlapping	0	1.25	0.6578947305679321	0.43478259444236755	0.0	0.5	0.6802721619606018
47422007..47422332	NC_007131.7	47422007	47422332		kif3c	kif3c	No description	-	allgene	overlapping	0	0.0	2.5252525806427	0.9183673858642578	2.7322404384613037	1.5700483322143555	0.5208333730697632
51465342..51465408	NC_007131.7	51465342	51465408		thbd	thbd	No description	+	allgene	overlapping	0	0.0	0.5555555820465088	1.6666666269302368	0.0	0.0	0.0
53096944..53096999	NC_007131.7	53096944	53096999		LOC101884821	LOC101884821	No description	-	allgene	overlapping	0	2.3809523582458496	1.1363636255264282	0.0	0.7575758099555969	1.5151516199111938	0.0
53097106..53097166	NC_007131.7	53097106	53097166		LOC101884821	LOC101884821	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	4.1666669845581055	0.0
53804215..53804385	NC_007131.7	53804215	53804385		dio3b	dio3b	No description	+	allgene	overlapping	0	3.04347825050354	0.888888955116272	0.6222222447395325	1.1904762983322144	1.0	0.0
54572933..54573257	NC_007131.7	54572933	54573257		null					Not found	0	1.26262629032135	0.6226053833961487	1.6666667461395264	0.8064516186714172	0.0	1.6666666269302368
94145..94307	NC_007132.7	94145	94307		LOC110438234	LOC110438234	No description	+	allgene	overlapping	0	1.5522875785827637	0.6857143044471741	0.6535947918891907	1.7973856925964355	0.0	1.8627450466156006
